review_count,stars,Take-out,GoodFor_lunch,GoodFor_dinner,GoodFor_breakfast,Noise_Level,Takes_Reservations,Delivery,Parking_lot,WheelchairAccessible,Alcohol,WaiterService,Wi-Fi
77,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,TRUE,TRUE,TRUE,none,FALSE,free
50,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
4,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,1,TRUE,N/A,N/A,N/A,average,FALSE,FALSE,N/A,N/A,none,FALSE,no
29,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,TRUE,FALSE,TRUE,full_bar,TRUE,no
23,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,N/A
5,0,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,FALSE,N/A,none,FALSE,no
12,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,none,FALSE,no
13,1,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,TRUE,N/A,N/A,N/A
5,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,full_bar,TRUE,N/A
3,1,N/A,N/A,N/A,N/A,average,N/A,N/A,FALSE,N/A,full_bar,N/A,N/A
41,1,TRUE,TRUE,TRUE,FALSE,quiet,FALSE,FALSE,TRUE,TRUE,none,FALSE,no
19,1,N/A,N/A,N/A,N/A,average,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
67,1,TRUE,TRUE,FALSE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,N/A,TRUE,free
6,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,none,FALSE,N/A
20,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
7,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,no
74,1,TRUE,FALSE,FALSE,FALSE,quiet,TRUE,TRUE,TRUE,TRUE,none,FALSE,free
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,TRUE,FALSE,N/A,beer_and_wine,FALSE,no
4,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,TRUE,FALSE,N/A,none,FALSE,N/A
19,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,no
83,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,TRUE,TRUE,TRUE,none,FALSE,free
39,0,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,none,FALSE,free
58,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,beer_and_wine,FALSE,free
226,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
51,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,free
80,1,FALSE,FALSE,FALSE,FALSE,loud,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,free
173,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,TRUE,FALSE,TRUE,beer_and_wine,TRUE,free
23,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,TRUE,FALSE,N/A,none,TRUE,no
30,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,none,FALSE,no
3,1,N/A,N/A,N/A,N/A,average,N/A,N/A,FALSE,N/A,full_bar,N/A,N/A
4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,free
6,0,FALSE,N/A,N/A,N/A,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A,N/A
4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
20,1,N/A,N/A,N/A,N/A,very_loud,N/A,N/A,FALSE,N/A,full_bar,N/A,N/A
5,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,none,FALSE,no
4,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,full_bar,TRUE,no
142,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,free
55,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,FALSE,TRUE,N/A,full_bar,TRUE,free
6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,N/A
62,1,TRUE,TRUE,TRUE,FALSE,quiet,TRUE,TRUE,TRUE,TRUE,none,TRUE,free
26,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,none,TRUE,no
73,1,TRUE,FALSE,FALSE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,none,TRUE,no
13,1,N/A,N/A,N/A,N/A,quiet,N/A,N/A,FALSE,N/A,full_bar,N/A,N/A
21,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,TRUE,FALSE,N/A,full_bar,TRUE,free
33,0,FALSE,TRUE,FALSE,FALSE,loud,FALSE,FALSE,TRUE,N/A,none,FALSE,no
35,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,no
4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
6,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,N/A,TRUE,free
3,1,TRUE,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,N/A,N/A,N/A
13,1,TRUE,FALSE,FALSE,FALSE,quiet,TRUE,TRUE,FALSE,N/A,N/A,TRUE,free
21,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,no
5,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,none,FALSE,N/A
3,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
29,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,free
42,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,TRUE,FALSE,N/A,none,TRUE,free
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
17,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,FALSE,TRUE,none,TRUE,free
17,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,FALSE,FALSE,TRUE,none,TRUE,no
28,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,TRUE,FALSE,N/A,full_bar,TRUE,free
331,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,full_bar,TRUE,no
16,1,N/A,N/A,N/A,N/A,average,N/A,N/A,FALSE,N/A,full_bar,N/A,N/A
4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,no
3,0,TRUE,N/A,N/A,N/A,average,N/A,N/A,FALSE,N/A,N/A,TRUE,no
25,1,TRUE,TRUE,FALSE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,beer_and_wine,FALSE,free
12,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,N/A,N/A
5,0,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A,N/A
6,0,FALSE,N/A,N/A,N/A,very_loud,TRUE,FALSE,FALSE,N/A,full_bar,N/A,N/A
3,1,TRUE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,N/A
8,1,N/A,N/A,N/A,N/A,very_loud,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
28,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,TRUE,TRUE,TRUE,none,FALSE,free
3,1,FALSE,FALSE,FALSE,FALSE,N/A,TRUE,FALSE,N/A,N/A,N/A,N/A,N/A
5,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,no
5,1,TRUE,N/A,N/A,N/A,quiet,FALSE,TRUE,N/A,TRUE,none,TRUE,free
66,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,beer_and_wine,TRUE,no
65,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,TRUE,TRUE,N/A,beer_and_wine,TRUE,no
30,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,TRUE,FALSE,N/A,beer_and_wine,TRUE,free
264,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,TRUE,no
6,1,FALSE,FALSE,FALSE,FALSE,loud,FALSE,FALSE,FALSE,N/A,full_bar,TRUE,N/A
6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
123,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,free
12,1,TRUE,N/A,N/A,N/A,average,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,N/A
3,1,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A
18,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,none,FALSE,no
128,1,TRUE,TRUE,TRUE,FALSE,average,TRUE,FALSE,TRUE,N/A,full_bar,TRUE,free
267,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
174,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,TRUE,TRUE,TRUE,full_bar,TRUE,free
5,1,FALSE,FALSE,FALSE,FALSE,N/A,TRUE,FALSE,FALSE,N/A,full_bar,N/A,N/A
39,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,TRUE,no
39,1,TRUE,FALSE,TRUE,FALSE,quiet,TRUE,TRUE,TRUE,N/A,none,TRUE,free
175,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,full_bar,TRUE,free
13,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
8,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,TRUE,N/A,N/A,free
3,0,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A,N/A
4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,no
4,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,N/A,N/A,none,N/A,N/A
146,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
55,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,N/A,N/A
296,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,full_bar,TRUE,no
15,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,no
18,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,FALSE,N/A,none,N/A,no
53,1,FALSE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,free
12,1,TRUE,TRUE,TRUE,FALSE,average,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,no
12,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
4,0,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A,free
4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,TRUE,N/A,N/A,N/A,N/A,N/A
20,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,free
12,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,TRUE,none,FALSE,free
5,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,TRUE,FALSE,N/A,N/A,N/A,free
17,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,N/A,N/A
69,1,TRUE,TRUE,FALSE,FALSE,quiet,TRUE,FALSE,FALSE,N/A,none,TRUE,no
12,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,free
115,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,TRUE,TRUE,TRUE,none,FALSE,free
137,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,none,FALSE,no
20,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,no
111,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,TRUE,TRUE,TRUE,full_bar,TRUE,free
4,1,N/A,N/A,N/A,N/A,quiet,TRUE,N/A,N/A,N/A,N/A,N/A,N/A
81,0,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,full_bar,TRUE,free
43,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
67,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,beer_and_wine,FALSE,no
48,1,TRUE,TRUE,FALSE,TRUE,average,FALSE,TRUE,FALSE,TRUE,full_bar,FALSE,free
17,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,N/A,free
22,0,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,N/A,N/A
60,1,TRUE,FALSE,FALSE,FALSE,quiet,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,free
3,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,N/A
27,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,TRUE,FALSE,N/A,full_bar,TRUE,free
4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,free
40,1,FALSE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,no
49,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,none,FALSE,no
5,1,TRUE,FALSE,FALSE,FALSE,N/A,TRUE,TRUE,N/A,N/A,N/A,N/A,N/A
3,0,TRUE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,no
4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
30,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,free
4,1,TRUE,N/A,N/A,N/A,N/A,TRUE,FALSE,N/A,N/A,N/A,N/A,N/A
45,1,N/A,N/A,N/A,N/A,average,N/A,N/A,TRUE,N/A,full_bar,N/A,N/A
11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,free
4,1,N/A,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,N/A,N/A,N/A,N/A
49,1,TRUE,FALSE,FALSE,FALSE,loud,TRUE,TRUE,FALSE,TRUE,beer_and_wine,TRUE,free
4,1,TRUE,N/A,N/A,N/A,average,N/A,N/A,N/A,N/A,N/A,N/A,N/A
102,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,beer_and_wine,TRUE,free
319,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,TRUE,full_bar,TRUE,no
65,1,N/A,N/A,N/A,N/A,average,N/A,N/A,FALSE,N/A,full_bar,N/A,N/A
33,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,beer_and_wine,TRUE,free
72,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
26,1,TRUE,TRUE,FALSE,FALSE,quiet,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,no
13,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,N/A,TRUE,N/A
23,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,N/A,N/A,N/A,TRUE,N/A
7,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
87,1,N/A,N/A,N/A,N/A,very_loud,N/A,N/A,FALSE,N/A,beer_and_wine,N/A,N/A
15,1,N/A,FALSE,FALSE,FALSE,average,N/A,N/A,FALSE,N/A,full_bar,TRUE,free
9,1,FALSE,N/A,N/A,N/A,loud,TRUE,FALSE,N/A,N/A,full_bar,N/A,N/A
3,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A,N/A
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,0,TRUE,N/A,N/A,N/A,N/A,FALSE,TRUE,FALSE,TRUE,none,FALSE,no
21,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,free
124,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,beer_and_wine,FALSE,no
53,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,TRUE,TRUE,TRUE,none,TRUE,no
22,1,TRUE,N/A,N/A,N/A,quiet,FALSE,FALSE,N/A,TRUE,none,FALSE,free
13,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,full_bar,TRUE,free
6,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,FALSE,N/A,none,TRUE,no
231,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,free
102,1,N/A,N/A,N/A,N/A,average,N/A,N/A,FALSE,TRUE,full_bar,N/A,N/A
28,1,FALSE,FALSE,FALSE,FALSE,loud,N/A,FALSE,FALSE,N/A,full_bar,TRUE,no
114,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,full_bar,TRUE,no
48,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,TRUE,none,FALSE,no
12,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,N/A
89,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,TRUE,FALSE,N/A,none,FALSE,free
3,1,TRUE,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A
19,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,TRUE,FALSE,N/A,none,TRUE,free
10,1,FALSE,FALSE,FALSE,FALSE,quiet,TRUE,FALSE,FALSE,N/A,none,FALSE,free
12,1,TRUE,FALSE,FALSE,FALSE,N/A,TRUE,TRUE,N/A,N/A,beer_and_wine,N/A,free
5,1,TRUE,FALSE,FALSE,FALSE,N/A,FALSE,FALSE,N/A,N/A,N/A,FALSE,N/A
26,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,no
10,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRUE,TRUE,N/A,N/A,free
3,1,TRUE,N/A,N/A,N/A,average,FALSE,FALSE,FALSE,N/A,none,TRUE,N/A
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,free
6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,no
94,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,full_bar,TRUE,free
18,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,free
29,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,free
35,1,TRUE,TRUE,TRUE,FALSE,quiet,TRUE,TRUE,TRUE,TRUE,none,TRUE,free
109,1,TRUE,TRUE,FALSE,FALSE,quiet,FALSE,TRUE,TRUE,TRUE,none,TRUE,free
8,1,N/A,FALSE,FALSE,FALSE,N/A,FALSE,TRUE,N/A,N/A,none,N/A,N/A
20,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,N/A,N/A,none,FALSE,N/A
5,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
266,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
121,0,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,full_bar,TRUE,no
6,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,TRUE,N/A,N/A,none,N/A,free
52,1,TRUE,TRUE,FALSE,FALSE,average,TRUE,TRUE,FALSE,N/A,full_bar,TRUE,no
164,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,FALSE,TRUE,TRUE,none,TRUE,free
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
7,1,TRUE,FALSE,TRUE,FALSE,average,FALSE,TRUE,TRUE,N/A,N/A,N/A,N/A
104,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,free
33,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,FALSE,TRUE,none,TRUE,no
70,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,FALSE,no
131,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,TRUE,N/A,beer_and_wine,TRUE,no
6,1,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,FALSE,N/A,N/A,N/A,free
3,1,TRUE,N/A,N/A,N/A,average,FALSE,FALSE,N/A,N/A,none,FALSE,N/A
6,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,FALSE,N/A,N/A,N/A,no
87,1,TRUE,FALSE,TRUE,FALSE,loud,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,no
7,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,free
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
3,0,TRUE,N/A,N/A,N/A,N/A,TRUE,FALSE,N/A,N/A,N/A,N/A,N/A
6,1,TRUE,N/A,N/A,N/A,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A,N/A
31,1,TRUE,FALSE,FALSE,TRUE,average,FALSE,TRUE,FALSE,N/A,none,TRUE,free
51,1,TRUE,FALSE,TRUE,FALSE,quiet,TRUE,FALSE,TRUE,TRUE,none,TRUE,free
72,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,TRUE,TRUE,N/A,none,FALSE,no
90,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,FALSE,FALSE,FALSE,full_bar,TRUE,free
16,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,free
8,1,TRUE,FALSE,FALSE,FALSE,average,TRUE,TRUE,N/A,N/A,none,TRUE,free
73,1,N/A,N/A,N/A,N/A,N/A,FALSE,FALSE,FALSE,N/A,N/A,N/A,free
56,0,FALSE,FALSE,FALSE,FALSE,very_loud,TRUE,FALSE,FALSE,N/A,full_bar,TRUE,no
7,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,N/A
154,1,TRUE,FALSE,TRUE,FALSE,average,TRUE,FALSE,TRUE,N/A,full_bar,TRUE,no
3,1,N/A,N/A,N/A,N/A,quiet,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
48,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,full_bar,TRUE,free
24,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,free
85,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,none,TRUE,no
10,1,TRUE,FALSE,FALSE,TRUE,quiet,FALSE,TRUE,FALSE,N/A,none,TRUE,no
12,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,no
358,1,TRUE,TRUE,FALSE,FALSE,loud,TRUE,FALSE,TRUE,TRUE,full_bar,TRUE,free
159,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,TRUE,TRUE,none,FALSE,free
9,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,TRUE,FALSE,N/A,none,FALSE,N/A
6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,free
7,1,TRUE,N/A,N/A,N/A,N/A,FALSE,FALSE,N/A,N/A,N/A,N/A,no
12,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
5,1,TRUE,N/A,N/A,N/A,quiet,TRUE,TRUE,TRUE,TRUE,none,TRUE,free
7,0,FALSE,FALSE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,none,TRUE,no
9,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,FALSE,N/A,N/A,N/A,free
34,1,FALSE,FALSE,FALSE,FALSE,average,TRUE,FALSE,N/A,N/A,full_bar,TRUE,N/A
5,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,FALSE,FALSE,N/A,none,TRUE,N/A
16,0,TRUE,FALSE,FALSE,FALSE,quiet,TRUE,TRUE,TRUE,FALSE,none,TRUE,no
79,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,FALSE,N/A,full_bar,TRUE,no
5,1,N/A,FALSE,FALSE,FALSE,quiet,N/A,N/A,FALSE,N/A,beer_and_wine,N/A,N/A
13,1,TRUE,FALSE,FALSE,FALSE,quiet,FALSE,TRUE,FALSE,N/A,beer_and_wine,N/A,free
3,1,TRUE,N/A,N/A,N/A,average,TRUE,N/A,FALSE,N/A,full_bar,FALSE,free
5,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,TRUE,FALSE,N/A,N/A,N/A,N/A
20,1,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,TRUE,N/A,N/A,N/A,N/A
198,1,TRUE,FALSE,FALSE,FALSE,average,FALSE,FALSE,TRUE,FALSE,none,TRUE,no
3,1,TRUE,FALSE,FALSE,FALSE,average,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,1,TRUE,FALSE,FALSE,FALSE,N/A,TRUE,FALSE,N/A,N/A,N/A,N/A,N/A
4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,N/A,N/A
158,1,TRUE,TRUE,FALSE,FALSE,average,FALSE,FALSE,TRUE,N/A,none,FALSE,free
